SMILES,Tg,FFV,Tc,Density,Rg
*/C=C/C1CC(*)C(C(=O)OCCCCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)C1C(=O)OCCCCCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,,,,,
*CCCCCCCCCCCCCCCCNC(=O)C(CCCCCCCCCCCCOc1ccc(/N=N/c2ccc(O*)cc2)cc1)C(=O)OC,,,,,
*CCC[N+](C)(C)c1ccc(-c2ccc(N(*)C#N)cc2)c(SC)c1,,,,,
*CCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)Cc1ccc(CCOP(=O)(c2ccccc2)c2ccc(*)cc2)cc1,,,,,
*CC(=O)CCCCCCC(=O)OCc1cc(C(Cl)C(F)(F)C(F)(F)C(F)(F)F)cc(*)n1,,,0.172301,1.287524,20.2869333
*/C=C/c1ccc(*)c(C(=O)O[Na])c1C(=O)O[Na],,,,,
*CC(*)(C)C(=O)NCCCCOCC,,,0.226494,0.962194,11.2962
*CCCC(C)CCC(=O)O*,,,,,
*CCCCCCCNC(=O)c1ccc(NC(=O)CCCCCC(=O)Nc2ccc(C(=O)N*)cc2)cc1,,,,1.083579,21.4155
*C(=O)NCCCCCCNC(=O)c1cccc(*)n1,,,,,
*CC(*)C(=O)OCCN(CCC)OCC(C)(C)C,,,0.227007,0.915195,10.4603317
*c1ccc([Si](*)(C)N(C)C)cc1,,,,,
*O[Si](*)(C)CCCCCCOc1ccc(C(=O)Oc2ccc(C(=O)O[Si](C)(C)C)cc2)cc1,,,,,
*CCCCCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,,,0.324,0.982367451,
*CC(*)C(=O)OCCCCCCCCCCCCCC(=O)Oc1c(F)c(Cl)c(Cl)c(F)c1Cl,103.07000000000004,0.361,0.204002,1.159925,14.7110167
*Oc1ccc(-c2ccc(OC(=O)c3ccc(C(*)=O)cc3OCCCCCCCCC)nc2)cc1,,,0.56356,1.052523,30.41101667
*CCOCCOCCCC(=O)NCC(=O)c1ccc(Br)cc1*,83.56,0.345,0.197033,1.318155,16.13008333
*c1sc(*)c2ccccc12,,,,,
*CCCNC(=O)CCCCC(=O)NCCCCCCNC(=O)c1cc(NC(=O)c2ccc(C(=O)O*)cc2)ccc1C(=O)OCCCCCCCCCC,,,,,
*CC(=O)NNC(=O)c1ccc(OC(=O)CCCCC(=O)Oc2ccc(-c3ccc(O*)cc3)cc2)cc1,,,0.224597,1.186549,22.14733333
*OC(=O)C(CCCCCCOc1nc(OCCCCCCCCCC)c(OCC#C)cc1*)CC(C)CCCCCCC,,,,,
*CC(*)c1ccccc1C#C[Si](C)(C)C,,,,,
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(NC(=O)c4ccc(C(=O)Nc5ccc(*)cc5)cc4)cc3)c(C(=O)c3ccc(F)cc3)c2)cc1,,,0.264102,1.118348,22.78606667
*Cc1ccc(CN(CCc2ccccc2)C(C)CCC(=O)c2ccc(C(=O)N*)cc2)cc1,,,0.236371,1.071964,15.4765667
*/C=C/c1ccc(C#CC[Si](*)(C)C)cc1,,,,,
*CN1CN(*)Cc2cc(C3(c4cc(*)c(*)c(C)c4)C4CC5CC(C4)CC3C5)ccc21,,,,,
*CC(*)C(=O)Oc1ccc(Cl)c(C)c1,,,0.163,1.15850573,
*c1ccc(Oc2ccc(NC(=O)c3cc(C(=O)Nc4ccc(Oc5ccc(-c6nnc(*)o6)cc5)cc4)cc(N4C(=O)c5c(Cl)c(Cl)c(Cl)c(Cl)c5C4=O)c3)cc2)cc1,,,,,
*Oc1ccc(C(=O)Nc2cccc(C(O)Cc3ccc(NC(=O)c4ccc(*)cc4)cc3)c2)cc1,,,,,
*c1ccc(Oc2ccc(-c3nc4ccc(-c5ccc6nc(*)oc6c5)cc4o3)cc2)cc1,,,,,
*CCCOC(=O)Cc1ccc(CC(=O)O*)cc1,,,0.198,1.130590386,
*N=P(*)(OCCCC)Oc1ccc(/N=N/c2ccccc2)cc1,,,,,
*CCCC(=O)NCc1ccc(CNC(=O)CCCOC(=O)c2ccc3cc(C(=O)O*)ccc3c2)cc1,,,,,
*CC(*)C(=O)N1CC[N+](C)(CCCCCCCCCCCCCC)CC1,,,,,
*OC(=O)c1ccc(Sc2ccc(C(=O)Nc3ccc(Oc4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1,,,0.242863,1.192691,25.79148333
*C(=O)NCCC[Si](C)(C)O[Si](C)(C)CCCNC(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,,,,,
*Oc1ccc(/C=C(C)/C=C/c2ccc(S*)cc2)cc1C#N,,,,,
*NNC(=O)c1cccc(C(=O)NNC(=O)CCCCCC(=O)NCCCNC(*)=O)c1,,,,,
*c1cc(-c2cc(C)c(Br)cc2C)c(*)s1,,,,,
*CCC(C)CC(C)COC(=O)c1ccc(C(=O)O*)cc1,,,0.270512,1.046316,20.9199833
*CCc1ccc(*)c(F)c1,,,0.226,1.099448878,
*/C=C(/*)c1ccccc1[2H],,,,,
*OC(=O)c1ccc(/N=C/c2cccc(C(*)=O)c2)cc1,,,,,
*CCCCCCOC(=O)Cc1ccc(NC(=O)OCCOCCOCCOc2ccc(S(*)(=O)=O)cc2)cc1,,,0.236598,1.166251,19.0685833
*O[Si](*)(C)c1ccccc1C(C)(OC(C)=O)C(O)O,330.76,,,,
*CCCCCCCCNC(=O)CCCCCCNC(=O)/C=C/C(=O)N*,,,,,
*Oc1ccccc1C(=O)OC(=O)c1ccc(-c2cnc(*)c(Br)c2)cc1C(F)(F)F,,,0.14431,1.409865,17.9035
*CC(C)OC(=O)C(CC(C)N)C(=O)O*,,,0.169035,1.044544,14.37365
*Oc1ccc(/C(C)=C/c2ccc(C(=O)c3ccc(*)cc3)cc2)cc1,428.87,,0.297278,1.041381,23.46855
*/C=C(/*)CCC[Si](C)(C)CCCC(=O)OCC,,,,,
*CCOCCOCCOC(=O)CCCCCCC(=O)O*,,,,,
*OC(*)C(=O)NCCCCCCSC,,,0.254541,1.059187,10.94816667
*OC(=O)c1ccc(C(=O)OCCCCCCCCCCCCCCCCOC(=O)c2ccccc2O*)cc1,,,,,
*/C=C(/*)CSCCOc1ccc(OC)cc1,8.230000000000018,0.347,0.22565,1.115973,12.88701667
*c1ccc(-c2ccc(N(c3ccccc3)c3ccc4ccc(N(*)c5ccccc5)cc4c3)cc2)cc1,,,,,
*NC(CCC(=O)OCCCCCSC(=O)OCc1ccccc1)C(*)C,,,,1.076341,12.9580833
*OC(CC(C)C)C(O)CC(C)S*,,,0.158164,0.973384,13.4394333
*CCCCC(=O)OCCOC(=O)CCCCCCCCSC(=O)O*,,,0.231862,1.054158,20.09343333
*c1[nH]c(*)c2c1-c1ccc(C)c3c(C)ccc-2c13,,,,,
*c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc1OCCN(CC)c1ccc(/N=N/c3ccc(/N=N/c4ccc([N+](=O)[O-])cc4)cc3)cc1)C2=O,,,,,
*/C=C/C1CC(*)C(C[NH3+])C1,,,,,
*c1cc2c(s1)-c1sc(*)cc1C2(CCCCCCCC)CCCCCCCC,,,,,
*CC(*)(CC(=O)OCC)C(=O)OCCCC[N+](C)=O,,,0.208907,1.084646,10.68463833
*CSC(=O)Nc1ccc(NC(=O)NC2=CC=C2)c(*)c1,,,,1.253377,17.4293667
*CCCCCCCCCCCCCCCCOC(=O)CC[Si](C)(CO*)OCS(=O)(=O)OC[Na]CCl,,,,,
*NC(=O)C(CCC)CC(=O)NC(C#N)=C(C)NCCOC(=O)c1ccc(*)cc1,,,0.260702,1.114487,18.27395
*CC(C)(C)COC(=O)c1ccc(C(=O)NCCCOCCCC(C)COC(=O)c2ccc(C(=O)OCCOCC(*)=O)cc2)cc1,,,0.251815,1.09629,17.23616667
*/C=C(/*)Oc1ccc(CCCCCCC)cc1,,,,,
*OC1OC(=O)C(*)C1C,,,0.215608,1.164306,24.8202667
*Oc1ccc(OC(=O)NCCCCCCCCCCC/[SH]=C/c2ccc(OC(=O)CCCCCCCCCCCCC(*)=O)cc2)cc1,,,,,
*CCCCCCCCOC(=O)C(CCCCCCOc1ccc(OC)cc1)C(=O)OCCCCCCOc1ccc(C(=O)OCCCCCCC(=O)Oc2ccc(O*)cc2)cc1,182.52000000000004,0.346,,,
*CC(*)NC(=O)c1cc(C)cc(Cl)c1N,,,0.176591,1.203691,13.00613333
*NCc1cc(C(=O)O)cc(CNc2nc(-c3csc(*)n3)cs2)c1N,,,,,
*CNC(=O)CCCCCCCCCCC(=O)NCCCCCCNP(=O)(NC(=O)O*)c1cc(C(F)(F)F)ccc1C,,,,,
*/C=C(/*)c1ccc(C(=O)OCCCCCCCCCCOC(=O)CCCCCCCCCCCC)cc1,,,0.33003,0.927415,14.16616667
*Nc1cccc2c(NC(=O)c3cc(NC(=O)c4ccc(NC(=O)C(C)N5C(=O)c6ccccc6C5=O)cc4)cc(C(*)=O)c3)cccc12,,,,,
*N=P(*)(NCCCNC(=O)Oc1ccc(OC(=O)C(C)C)cc1)c1ccccc1,307.89,0.335,,,
*CCCC(=O)Oc1ccc(C(C)(C)c2ccc(O*)cc2C)cn1,,,0.203231,1.049249,21.1556667
*CC(O)COC(=O)NCCSCCNC(=O)OCCOC(=O)c1ccc(OCC(O)COc2ccc(C(*)=O)cc2)cc1,,,0.224413,1.200449,20.4405333
*CC(*)(F)C(=O)OCCCCCCCCCCCOC(=O)c1cc(O)ccc1C,,,0.254216,1.04483,12.93923333
*OC(C)=C(C#N)C(*)(C#N)C#N,,,0.172431,1.061404,20.1377667
*C[SiH](C)CCCCSS*,,,,,
*Cc1ccc(CN(C)CC(=O)CCCCCCC(=O)O*)cc1,190.05,0.342,0.245751,1.028605,21.38225
*/C=C(\C#N)c1ccc([Si](C)(C)c2ccc(C(C(*)=O)c3ccc([N+](=O)[O-])cc3)cc2)cc1,,,,,
*Oc1ccc(C(=O)c2ccccc2-c2ccccc2C(=O)c2ccc(Oc3c(C)cc(-c4cc(C)c(*)c(C)c4)cc3C)cc2)cc1,,,,,
*CC(COC(=O)CCc1ccc(C)cc1)C(=O)O*,,,0.19277,1.092196,12.3978333
*Oc1ccc(/C=C(\C)c2ccc(*)cc2)cc1C,365.89,0.393,,,
*Oc1ccc(Oc2ccc(C(C)(C)c3ccc(C(=O)c4ccc(*)cc4C(F)(F)F)cc3C(F)(F)F)c(C)c2)cc1Cl,,,0.1745,1.148733,19.8520333
*CC(*)(C)C(=O)OCCOC(=O)N(C)CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,0.152708,1.328531,11.7611167
*Oc1ccc(NC(=O)c2ccc(C(c3ccc(C(=O)Nc4ccc(*)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,,,,,
*CC(*)(C)C(=O)NCCCCCNC(=O)C(C)c1ccc(-c2ccccc2)cc1,,,0.202417,1.027113,11.3897167
*=Cc1cc(OC)c(/C=N/c2ccc(N=*)cc2)cc1OC,,,,,
*c1ccc(NC(=O)c2cc(OCCCCCCCC)cc(C(=O)Nc3ccc(-n4c(=O)c5cc6c(=O)n(*)c(=O)c6cc5c4=O)cc3)c2)cc1,,,,,
*Oc1ccc(C(=O)NNC(=O)c2ccc(C(=O)NNC(=O)c3ccc(OC(=O)c4ccc(C(*)=O)cc4)cc3)cc2)cc1,,,,,
*CC(*)CCCCCCCCCCCCCCOc1ccc(C(=O)Oc2ccc(C(C)(C)c3ccc(Br)cc3)cc2SCCCCCCCCCC)cc1,,,,,
*c1ccc(Oc2ccc(-c3csc(-c4nc(*)cs4)n3)cc2)cc1,,,,,
*CCN(*)Cc1c(C)ccc(Cl)c1F,,,0.152184,1.153609,12.28261667
*OCOC(=O)CCC(=O)OCc1ccc(CN(CC)c2ccc(*)cc2)cc1,,,0.239081,1.122759,20.11721667
*c1[nH]c(*)c2c1-c1cccc3cccc-2c13,,,,,
*CCCCCCCCCCCCCCCOC(=O)Cc1ccc(Cc2ccc(CCC(=O)O*)cc2)cc1,,,0.261153,0.970245,21.5226667
*OC(*)CCOC(=O)c1cc(C(=O)O)ccc1C,,,0.177707,1.194203,11.06175
*Oc1ccc(-c2ccc(NC(=O)c3ccc(C(=O)Nc4ccc(*)cc4)cc3)cc2)c(OC(=O)C(C)c2ccccc2)c1,484.69000000000005,0.35,0.260985,1.128138,27.57738333
*CC(*)(CC(=O)OCCSCCCCCCCCCC)C(=O)OCCCCCCCC,,,,,
*CCCCCCCOc1ccc(C(=O)CN2CCN(*)CC2)cc1,,,0.292639,1.023688,20.46681667
*NNC(=O)CCNC(=O)c1ccc(Cl)c(NC(=O)CCCCCC(*)=O)c1,,,,,
*C(=O)Oc1ccc(C(C)(CC)c2ccc(OC(*)=O)cc2)cc1,,,,1.098697,19.51215
*Oc1ccc(OC(=O)c2ccc(OCCCCCOc3ccc(C(*)=O)cc3)cc2)cc1,,,,,
*C1=C[N+]=C(C(C)(C)[Si](C)(C)C)C(*)=C1c1ccc(C#N)cc1,,,,,
*[Si](*)(C)CCCc1ccc(/N=N/N=C/c2ccc(OCCCC)cc2)cc1,,,,,
*C(=O)c1ccc(/N=N/c2ccc(C(=O)N3C(=O)N(*)C(c4ccc(C)cc4)(c4ccc(C)cc4)C3=O)cc2)cc1,,,,,
*Oc1ccc(Sc2ccc(Sc3ccc(OC(=O)c4cccc(C(*)=O)c4)cc3)cc2)cc1-c1ccccc1,179.17000000000002,0.364,0.174407,1.195992,19.42495
*CCP(CCCCCCCCCCCCCCCC)N*,,,,,
*Nc1ccccc1/N=C/c1ccccc1C(*)=O,,,,,
*CCCCOC(=O)NC1CCC(CC2CCC(NC(=O)O*)CC2)CC1,,,,,
*CC(*)OC(=O)c1cc([N+](=O)[O-])c(F)c(F)c1Cl,,,0.168374,1.475689,13.8653833
*CCCC(CCCC[Si](*)(C)C)=C(CC)CC,,,,,
*OS(=O)(=O)c1ccc(Sc2ccc(S(=O)(=O)Oc3c(Br)cc(C4(c5cc(Br)c(*)c(Br)c5)CCCCC4)cc3Br)cc2)cc1,,,,,
*CC[PH](C)(C)CCCCC(=O)N*,,,,,
*CC(CN)(c1ccc(C)cc1)C(C)CCC(=O)N[SH]C(=O)C(=O)N*,,,,,
*CC(OC(C)=O)C1C(=O)N(c2ccc(OC)cc2)C(=O)C1(*)Cl,,,,,
*NC(=O)CC(=O)NC(C)CC(=O)OCCCCOCCCCCCO*,,,0.226753,1.060234,20.97796667
*Cc1ccc(COCCS(=O)(=O)c2ccc(Cc3ccc(NC(=O)O*)cc3)cc2)cc1,,,,1.206352,23.9510333
*/C=C/c1cc(OC)c(/C=C/c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccc(/C=C/c5ccc(*)n5CCCCCC)cc4)cc3)n2CCCCCC)cc1OC,,,,,
*CC(=O)OCCOC(=O)OCC(O)CN(CCCCO)C(=O)O*,,,0.258461,1.171786,18.6744667
*CC(COc1ccc(Cl)cc1)O*,,,0.187,1.228870713,
*OC(=O)c1ccc(C(*)=O)c(Cl)c1C,,,0.23608,1.273126,18.6389667
*Oc1ccc(/C=C2\CCC/C(=C\c3ccc(OC(=O)c4ccc(/N=C/c5ccc(/C=N/c6ccc(C(*)=O)cc6)cc5)cc4)c(OC)c3)C2=O)cc1OC,,,,,
*C#Cc1ccc(OCCOc2ccc(/C=C/c3ccccc3O*)cc2)cc1,,,,,
*CC(*)Br,,,,,
*CCCOCCOC(=O)C(Cc1ccccc1)OC(=O)CCCCC(=O)O*,,,0.205372,1.081394,18.5121333
*Nc1ccc(NC(=O)C2c3cc(C)ccc3C(C(CC(=O)O)C(*)=O)CC2C(=O)O)cc1,,,,,
*CC(*)(Cl)C(=O)OC(OC)C(C)(C)CC(F)(F)C(F)(F)F,,,0.0928,1.191652,12.4024167
*/C=C(/*)c1cccc(C#C)n1,,,,,
*CCCOCCOCCOCCOCCOCCCOCCOCCOCCOC(=O)NCCCCCCNC(=O)O*,,,0.309549,1.080078,19.07048333
*CCN(CCOC(=O)NCc1ccc(C)cc1)CCC(C)CC(=O)O*,,,0.25491,1.052007,14.91428333
*Oc1ccc(Oc2cccc(OC(=O)c3ccc(C(=O)OC(=O)c4ccccc4Oc4ccc(C(*)=O)cc4)cc3)c2)cc1,,,0.258717,1.194697,23.016
*CC(*)OCCOC,,,,,
*CCCCCCNC(=O)NCCCCCCNCCCCCCNS(*)(=O)=O,,,0.322634,1.024613,19.26378333
*CC(*)C(=O)NCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,,,
*Oc1ccc(OC(=O)c2ccc(OCCCCCOc3ccc(C(*)=O)cc3)cc2)cc1SC,,,0.30277,1.145584,22.4912167
*CC(*)(C)C(=O)OC(C)Oc1cccc(C)c1,,,0.165625,0.968213,11.9509
*C(=O)c1cc(C(=O)c2ccc3c(c2)c2cc(*)ccc2n3C(C)=O)c(C(=O)O)cc1C(=O)O,,,,,
*CC(CCl)(COCCCCCCOc1ccc([N+](=O)[O-])cc1)C(=O)NC(=O)N(*)C,,,0.220811,1.176761,13.1373
*C(C)C(*)Oc1ccc(C(C)C)cc1Br,,,,0.683651,
*CCOC(=O)OCCCCCCCOC(=O)OC(C)COC(=O)O*,,,0.232334,1.108779,21.31258333
*OC(=O)c1cccc(C(=O)Oc2ccc(C(C)(C)c3ccc(O*)c(C)c3)cc2C)c1,,,,,
*CCCCCCCCCCCCCCNC(=O)c1ccc(O*)c(C)c1,,,0.302053,0.946662,19.496
*CCCCCCCCCCCCOC(=O)C(CCCSCC(=O)O*)COc1ccccc1,,,0.259367,0.998157,20.9145667
*c1ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)ccc1OCC(F)(F)F)C2=O,,,,,
*CCCCCCOC(=O)NSC(=O)OCCCCCCOC(=O)O*,,,,,
*Oc1ccc(C(=O)/N=C/c2ccc(OC(=O)c3ccc(C(*)=O)cc3)c(C(C)(C)C)c2)cc1OC,,,,,
*c1ccc(-c2ccc([Si](*)(C)C#C)s2)s1,,,,,
*O[Si](*)(C)CCCCCCOc1cc(OC(C)=O)cc(S(=O)(=O)c2ccccc2)c1,,,,,
*CCc1ccc(CCNC(=O)CCCCCCCCCCCCCC(=O)N*)cc1,,,0.369,0.956992356,
*CCCCCCCC(CCl)COC(=O)C(*)C,,,0.22417,0.979681,20.11816667
*CCCCCCCCCCOc1ccc(-c2cc(OCc3cc(OCc4ccccc4)cc(OCc4ccccc4)c3)c(-c3ccc(O*)cc3)cc2OCc2cc(OCc3ccccc3)cc(OCc3ccccc3)c2)cc1,,,,,
*C(=O)N(*)Cc1ccccc1,,,0.139,1.094317796,
*CCCCCC(O)CN(c1ccc([Si](C)(C)C)cc1)C(c1ccc(C)cc1)C(O*)OC,,,,,
*C#CC(=O)c1ccc(*)o1,,,,,
*CN(CC[N+](C)(C)C)C(=O)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,,,,,
*CCCCCCCCCCCOC(=O)OCCC(=O)OCCCCOC(=O)c1ccc(*)cc1,,,0.273909,1.021041,23.22733333
*CCCC1CCN(C(=O)Nc2ccc(Cc3ccc(NC(=O)N4CCC(*)CC4)cc3)cc2)CC1,,,,,
*CCCCCCC(=O)Nc1ccc(-c2ccc(C#N)cc2)cc1*,,,0.206058,1.072973,15.9975
*CC(*)C(=O)N(C)CC=C,,,,,
*C#C/C(Cn1c2ccc(CCCCCCCCCCCCCCCC)cc2c2cc(CCCCCCCCCCCCCCCC)ccc21)=C(/*)Cn1c2ccc(CCCCCCCCCCCCCCCC)cc2c2cc(CCCCCCCCCCCCCCCC)ccc21,,,,,
*CCC/C=C(/*)COC(=O)CCCC,,,0.224921,0.924873,14.64783333
*CCCC(=O)NCc1ccc(CC(=O)N(C)CCC*)cc1,,,0.23497,1.048175,18.82275
*Nc1ccc(OC(=O)c2ccc(C(*)=O)cc2OC(=O)c2ccc(C(=O)OC(C)(C)C)cc2)cc1,,,,,
*Oc1ccc(C(C)(C)c2ccc(/N=C/C(=O)c3ccc(*)cc3)cc2)cc1C,,,,,
*Nc1ccc(Cc2ccc(NC(=O)c3cc(OC(=O)/C=C/c4ccccc4)cc(C(*)=O)c3)cc2)cc1,,,,,
*OC1CC(C)CC(*)O1,,,,,
*NC(=O)CC/C=C/C(=O)NC(=O)N*,,,0.313395,1.237141,23.07785
*CCCCCCCC[SH](C)(=S)C(=O)N*,,,,,
*CC(*)(CC)C(=O)OCC(OCC(C)C)C(=O)OCC(CC)OC,,,0.201407,0.9908,9.674843333
*Oc1ccc(C(*)=O)cc1CCCCCCCCCCCCCCCCCC,,,0.346,0.911357895,
*C(=O)NCCCCCCNC(=O)N1CCN(*)CC1,,,,,
*CCC(C)CC(CC)CNC(=O)c1ccc(C(=O)N*)cc1,,,0.241,1.029076006,
*C1=CC=C1c1ccc(C2(c3ccc(-c4nnc(*)n4-c4ccc(-c5ccccc5)cc4)n3CCCCCC)C=C2)s1,,,,,
*c1nnc(-c2ccc(-c3nnc(-c4ccccc4-c4ccccc4*)o3)cc2)o1,,,,,
*/C=C1\CCC/C(=C\c2ccc(Sc3ccc(*)o3)o2)C1=O,,,,,
*C(=O)c1ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4ccc(*)cc4C3=O)cc(C(C)(C)C)c1)C2=O,,,,,
*=C(C1=CC(=*)c2ccccc21)c1ccccc1,,,,,
*CCCCCCCCCCCCN1C(=O)c2ccc(C(=O)Oc3ccc(-c4ccc(OC(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4)cc3)cc2C1=O,,,,,
*Oc1ccc(-c2ccc(OC(=O)c3ccc4cc(C(*)=O)ccc4c3)cc2)c(-c2ccccc2)c1,,,,,
*CC(OC)C(C)CCC(O)C(O)C(C)O*,,,0.201973,0.962052,16.9579667
*c1cc(OCCCCCCCCCCC)c(I)c([2H])c1*,,,,,
*CCCCCOC(=O)OCCCCCCOC(=O)Oc1ccc(-c2ccc(O*)cc2)cc1,,,0.259072,1.091654,22.95
*CCCCCCOS(=O)(=O)c1ccc(C(=O)O*)cc1,,,,1.200466,20.672
*CCCCCCNC(=O)C(CCC)C(=O)N*,,,,,
*CC(*)(C)C(=O)OCCCCOC(=O)c1cc(OC(=O)c2ccc(OC)cc2)ccc1OC(=O)C(CC)CC,,,0.207357,1.085741,10.9597667
*NNC(=O)C(*)=O,,,,,
*/C=C(/*)CCCCOc1ccc(/C=N/c2ccc(OCCCCCCCCCC)cc2)cc1,,,,,
*OC(*)CCCCCCCC,,,,,
*N=P(*)(OCCO)c1ccc(OC(C)=O)cc1O[Si](C)(C)C,,,,,
*CCCCOC(=O)c1ccc(NC(=O)CNCCCC(=O)N*)cc1,,,,,
*CC(*)OC(=O)c1ccc(CO)c(C(C)(C)C)c1,341.18000000000006,0.356,0.166248,1.004804,10.832
*CC(*)CC(C)(CCCC)CC(C)(C)C,,,,,
*CCCCCCOC(=O)CCC(=O)OCCCCCCOC(=O)C1C/C(=N\CCCCCCCCCCCCCCCCCC)C(C(=O)O*)C/C1=N\CCCCCCCCCCCCCCCCCC,,,,,
*CCCCCCCCCCCCCCCCCOC(=O)CCCCC(=O)NCCCCS*,13.0,0.37,,,
*CCCCCCCS(=O)(=O)CCCCSCCN(*)C,,,,,
*CCCCCC(CF)(CCCl)CCCNC(=O)/C=C/C(=O)N*,,,0.253722,1.082149,18.55161667
*Oc1cccc(OC(=O)c2ccc(OC(=O)c3ccc(C(=O)Oc4ccc(C(*)=O)cc4)cc3)cc2)c1,,,,,
*OC(=O)OCCCCCCCCCCCCCCOc1ccc(C(C)(C)c2ccc(OC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCOCCOCCOc3ccc(C(=O)Oc4ccc(O*)cc4)cc3)cc2)cc1,,,,,
*N=C(OC)O[Si](C)(C)O[Si](C)(C)Oc1ccc(-c2ccc(Oc3ccc(C(C)(C)c4ccc(*)cc4)cc3)cc2)cc1,,,,,
*O[Si](C)(C)[Si](C)(C)CCC(=O)OCC(C)(C)O[Si](C)(C)N(C)c1ccc(*)cc1,,,,,
*CCCCCCCCCCC(O)CNC(=O)OCCCCCCNC(=O)N*,,,0.333721,1.004619,17.63786667
*Oc1ccc([Si](C)(C)c2ccc(C(=O)OC(=O)c3ccc(Oc4ccc(C(*)=O)cc4)cc3)cc2)cc1C,,,,,
*CC(*)N(CC)C(F)(F)C(F)(F)OC(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,,,0.096888,1.522297,12.18391667
*CC(*)(CC(=O)OCCCCCCCCCCCCCCCCOC(=O)C(C)=O)C(=O)OCCCCCCCC,,,0.304049,0.939715,12.39818333
*CCSC(=O)C1CCC(CNC(=O)N*)C1,,,,,
*CC1CCC(CNC(=O)CCCCCCCC(=O)N*)CC1,,,,,
*Oc1c(C)cc(Cc2cc(Cl)c(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(*)(F)F)cc2Br)c(C)c1C,,,0.136994,1.489994,18.4725833
*CCCCNC(=O)CCC(=O)NCCCCCCNC(=O)COCCO*,35.01000000000005,0.323,0.260724,1.057401,17.756
*Oc1c(Br)cc(C2(c3cc(Br)c(OC(=O)c4cc(C(*)=O)cc(C(C)(C)C)c4)c(Br)c3)C3C=CC=CC3C3C=CC=CC32)cc1Br,,,,1.289812276,
*CCCOCCCCCCOC(=O)C1CCC(NC(C)(C)C=CC=C(*)CCCCCCC)CC1,,,0.277154,0.915936,16.77438333
*Sc1ccc(C(*)=O)cc1SCCCCCCC,,,,,
*CCCCCCCCCCCCCOC(=O)C(CCCCCCOc1ccc(-c2ccc(OCc3ccc([N+](=O)[O-])cc3)cc2)cc1)C(=O)O*,,,,,
*CCCCCCCCCCCCCCOC(=O)NC(=O)OCCCCOC(=O)OCCCCCCCCCCOC(=O)NC(=O)c1ccccc1N*,,,,,
*C(=O)N1C(=O)N(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)C(C)=C(C(=O)OCC)C1c1ccc(OC)cc1OC,,,,,
*CCC(N)C(=O)NC(CCCCCC)=NC(=O)CCCCC(=O)N(*)C,,,0.253041,1.005522,16.31173333
*NC(CCCCCCCCNC(=O)OCCCC[Si](C)(C)C)C(*)=O,,,,,
*Oc1ccc(C(=O)OC(C)CCOc2ccc(C(*)=O)cc2)cc1,,,0.277364,1.127849,19.8227833
*/C=C/C(C)=C(*)OC,,,,,
*CC(CC)CC(=S)N*,,,,,
*CCCCCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2OC)cc1,,,0.250519,1.112419,21.9137
*CC(CC)COC(=O)c1cc(OCCCCCCCC)cc(C(=O)O*)c1C,,,0.248178,0.991804,14.56905
*CCCCCCCOc1ccc(/C=C/c2cc(OCC=CC=CCOCCOCCOCCOC)c(*)cc2OCCCCCCCC)cc1OCCOCCOCCOC,,,,,
*CC(C)(CC)CCCCOC(=O)CCCOC(=O)c1ccc(C(*)=O)cc1,,,0.217797,1.037457,21.10703333
*CCN(*)C(=O)c1cc(C)ncc1OC,,,0.178161,1.042996,11.36415
*NC(CC(*)=O)C(=O)OCC(C)C,,,,,
*OC(*)(CC(=O)OCC#N)C(=O)Oc1cccc(C(F)(F)F)c1,,,0.117921,1.27126,12.6926167
